14.00,2.00,2.60,0.20,0
15.00,10.00,3.20,0.69,0
4.00,3.00,10.50,2.47,1
11.00,12.00,17.00,2.74,0
7.00,3.00,19.60,2.70,0
4.00,16.00,11.00,1.84,0
4.00,3.00,5.40,0.32,0
10.00,15.00,18.80,2.01,0
5.00,4.00,12.40,3.49,1
5.00,17.00,24.60,1.41,0
12.00,12.00,2.90,0.12,0
0.00,1.00,27.70,2.04,1
3.00,10.00,6.20,0.05,0
1.00,6.00,11.40,0.37,1
5.00,5.00,10.60,1.50,0
0.00,6.00,5.80,0.30,1
2.00,0.00,26.30,1.96,1
17.00,6.00,4.40,0.73,0
13.00,0.00,3.30,1.32,0
14.00,8.00,7.30,0.93,0
4.00,9.00,6.30,0.68,0
4.00,6.00,9.30,1.33,1
22.00,9.00,2.60,0.99,0
6.00,9.00,8.30,0.03,0
8.00,7.00,5.80,0.78,0
21.00,11.00,3.10,1.37,0
22.00,17.00,23.60,9.88,0
8.00,17.00,3.60,0.53,0
9.00,18.00,11.20,2.02,1
4.00,7.00,13.50,1.30,0
12.00,13.00,7.90,1.72,0
9.00,13.00,10.10,1.12,0
2.00,5.00,4.90,0.46,0
6.00,0.00,8.90,0.27,0
0.00,2.00,7.70,0.83,0
12.00,11.00,21.40,2.41,0
16.00,25.00,8.60,1.87,0
4.00,6.00,5.20,0.55,0
9.00,9.00,6.20,2.11,0
15.00,16.00,3.40,1.03,0
0.00,4.00,12.80,1.09,1
1.00,0.00,6.70,0.47,1
12.00,19.00,9.50,1.34,0
3.00,0.00,8.40,0.28,1
6.00,3.00,35.30,1.98,1
2.00,4.00,12.70,1.09,1
5.00,9.00,2.80,0.14,0
7.00,11.00,4.40,0.69,0
7.00,2.00,13.00,1.02,1
9.00,3.00,1.40,0.13,0
5.00,1.00,9.00,0.37,0
19.00,2.00,5.80,1.51,0
1.00,7.00,2.90,0.31,0
5.00,10.00,12.90,0.98,0
18.00,19.00,17.40,0.55,0
17.00,20.00,13.70,2.45,0
7.00,2.00,6.30,0.52,0
6.00,7.00,2.20,0.45,0
1.00,0.00,12.40,0.29,0
13.00,2.00,5.90,0.96,0
8.00,10.00,6.70,0.47,0
4.00,3.00,6.60,1.16,1
0.00,2.00,16.00,1.01,1
9.00,6.00,17.80,2.85,1
16.00,22.00,4.40,1.28,0
11.00,8.00,9.10,0.14,0
16.00,17.00,5.40,0.45,0
5.00,3.00,3.40,0.36,0
1.00,3.00,12.40,0.38,0
2.00,8.00,10.00,1.77,0
11.00,1.00,8.40,0.68,0
8.00,4.00,8.00,1.72,0
15.00,14.00,18.10,1.55,0
13.00,23.00,6.10,2.15,1
4.00,10.00,16.30,1.33,0
8.00,6.00,7.20,0.61,0
3.00,5.00,13.20,1.63,0
13.00,3.00,19.20,2.80,0
12.00,11.00,11.30,2.10,0
9.00,2.00,14.80,1.56,1
9.00,4.00,13.80,1.35,1
9.00,5.00,4.50,0.31,0
4.00,0.00,8.90,1.42,0
5.00,9.00,8.70,0.77,0
2.00,1.00,6.80,0.28,1
8.00,6.00,4.10,0.33,0
1.00,8.00,12.50,0.59,1
13.00,11.00,18.90,6.23,1
4.00,2.00,15.60,1.64,1
4.00,9.00,6.50,1.18,0
14.00,3.00,1.70,0.35,0
16.00,9.00,4.00,1.73,0
7.00,9.00,9.70,0.55,0
4.00,10.00,11.30,0.29,0
1.00,0.00,4.80,0.31,1
14.00,7.00,8.80,3.75,0
6.00,14.00,7.50,0.57,0
6.00,0.00,10.30,0.72,0
1.00,1.00,17.30,0.16,0
7.00,2.00,7.00,0.36,0
13.00,5.00,8.90,0.60,0
2.00,14.00,22.90,2.12,1
12.00,10.00,5.00,0.56,0
8.00,19.00,5.60,0.88,0
16.00,21.00,3.00,0.91,0
10.00,6.00,6.50,0.85,0
0.00,7.00,24.20,1.42,0
13.00,9.00,8.00,0.97,0
14.00,21.00,15.00,2.79,1
11.00,8.00,16.90,4.64,0
1.00,4.00,9.30,0.43,0
19.00,2.00,15.60,4.40,0
4.00,3.00,13.20,1.09,1
1.00,8.00,11.00,0.75,0
10.00,0.00,11.20,0.82,1
1.00,6.00,2.50,0.28,1
13.00,2.00,7.20,0.18,0
4.00,0.00,4.20,0.50,0
1.00,0.00,5.90,0.24,1
9.00,10.00,4.30,0.38,0
8.00,27.00,6.90,0.40,0
6.00,6.00,23.10,3.34,1
3.00,7.00,4.10,0.26,0
8.00,10.00,6.10,0.28,1
3.00,23.00,9.80,0.97,0
0.00,17.00,9.70,0.33,0
7.00,1.00,5.50,0.57,0
17.00,11.00,6.00,2.56,0
7.00,6.00,6.00,0.54,0
6.00,6.00,1.00,0.14,0
14.00,11.00,7.20,1.78,0
6.00,0.00,1.90,0.09,0
16.00,6.00,12.10,1.61,0
5.00,3.00,9.00,1.97,1
1.00,10.00,4.50,0.28,0
5.00,3.00,5.40,0.58,1
16.00,3.00,10.40,3.95,0
12.00,8.00,6.70,1.30,0
14.00,25.00,10.20,1.35,0
21.00,22.00,12.20,3.24,0
7.00,8.00,4.00,0.45,1
0.00,6.00,8.00,1.62,1
11.00,6.00,2.40,0.11,0
0.00,27.00,10.80,0.85,0
17.00,26.00,12.00,3.38,0
5.00,6.00,19.90,3.18,1
9.00,5.00,20.40,4.04,1
5.00,2.00,7.90,0.30,0
10.00,8.00,18.10,3.70,0
5.00,6.00,1.90,0.88,0
0.00,3.00,5.60,0.21,0
7.00,3.00,14.40,0.85,0
9.00,10.00,15.30,1.61,0
3.00,11.00,8.00,0.56,1
8.00,16.00,0.60,0.03,0
5.00,1.00,2.80,0.10,0
11.00,9.00,0.90,0.07,0
7.00,0.00,6.50,0.53,0
4.00,3.00,9.50,0.23,0
2.00,11.00,9.10,0.12,1
11.00,4.00,3.50,0.63,0
6.00,19.00,19.90,2.54,1
4.00,4.00,18.30,0.49,0
10.00,11.00,9.50,2.06,0
7.00,10.00,4.30,0.43,0
21.00,20.00,14.40,9.60,0
3.00,4.00,13.30,1.60,0
12.00,4.00,23.70,2.06,0
15.00,16.00,1.80,0.14,0
5.00,3.00,14.10,1.18,0
15.00,11.00,18.50,1.21,0
10.00,16.00,13.30,4.87,0
22.00,17.00,11.10,3.32,0
13.00,3.00,21.30,2.71,1
13.00,3.00,1.90,1.42,0
1.00,1.00,7.90,0.37,0
5.00,13.00,9.00,0.45,0
19.00,1.00,7.80,2.25,0
18.00,19.00,4.50,0.61,0
2.00,14.00,13.20,1.14,0
16.00,25.00,4.40,2.60,0
10.00,2.00,9.50,0.57,0
15.00,1.00,24.50,2.21,0
8.00,6.00,5.40,2.16,0
8.00,7.00,11.90,0.40,0
9.00,11.00,19.20,0.80,1
9.00,6.00,5.00,0.23,0
7.00,0.00,6.40,0.63,0
0.00,1.00,7.20,0.19,0
9.00,7.00,14.60,3.11,1
2.00,9.00,15.20,0.87,0
19.00,16.00,3.70,0.92,0
22.00,23.00,7.60,4.14,0
4.00,1.00,1.20,0.08,0
6.00,4.00,10.40,0.93,0
16.00,10.00,21.00,0.69,0
6.00,7.00,7.20,0.77,0
1.00,0.00,10.30,0.38,1
2.00,6.00,13.60,1.58,1
14.00,0.00,2.40,0.27,0
0.00,11.00,3.70,0.45,1
13.00,1.00,8.90,1.90,0
11.00,6.00,4.80,0.35,1
15.00,2.00,24.70,4.37,1
8.00,3.00,12.60,0.13,0
1.00,7.00,10.40,0.57,0
9.00,0.00,13.90,1.07,0
9.00,16.00,7.60,0.65,0
11.00,7.00,6.00,0.93,0
2.00,16.00,22.70,1.21,1
16.00,15.00,3.40,0.18,0
11.00,5.00,6.10,0.71,0
3.00,4.00,4.40,0.26,0
9.00,8.00,5.50,0.50,0
19.00,25.00,2.80,1.07,0
4.00,2.00,2.60,0.10,0
10.00,12.00,9.80,3.24,1
10.00,14.00,5.40,0.93,0
3.00,1.00,9.00,0.47,0
0.00,10.00,17.10,2.05,0
4.00,5.00,5.00,0.55,1
20.00,2.00,1.90,0.54,0
29.00,18.00,25.30,20.56,1
6.00,24.00,9.60,0.62,0
22.00,19.00,5.50,1.51,0
6.00,2.00,5.20,0.11,0
5.00,1.00,6.30,2.21,0
9.00,4.00,1.20,0.07,0
11.00,12.00,14.70,0.45,0
16.00,20.00,19.40,1.56,0
10.00,1.00,7.10,1.31,0
4.00,19.00,10.10,1.06,0
19.00,15.00,27.10,9.59,1
18.00,8.00,12.10,4.59,0
2.00,0.00,14.40,0.59,1
6.00,9.00,11.60,1.02,0
1.00,6.00,11.10,1.07,0
4.00,15.00,17.30,0.52,0
16.00,4.00,20.00,4.16,0
0.00,2.00,6.70,0.47,0
4.00,15.00,7.00,0.40,0
4.00,1.00,3.10,0.28,1
8.00,4.00,5.00,0.38,0
3.00,4.00,11.00,0.29,1
16.00,22.00,1.60,0.43,0
0.00,8.00,8.10,0.90,1
5.00,12.00,16.40,1.58,1
25.00,12.00,26.50,14.60,1
12.00,6.00,17.40,2.77,0
2.00,4.00,3.70,0.85,0
1.00,8.00,8.00,0.16,0
8.00,6.00,12.00,0.76,0
1.00,1.00,1.10,0.03,0
3.00,3.00,2.40,0.26,1
2.00,4.00,2.50,0.46,1
0.00,5.00,10.40,0.64,0
16.00,9.00,14.30,5.00,0
11.00,2.00,3.30,0.09,0
7.00,16.00,15.40,2.65,0
20.00,12.00,8.20,0.77,0
6.00,8.00,19.80,5.57,1
4.00,2.00,14.20,0.44,1
6.00,19.00,12.20,1.99,0
4.00,8.00,6.50,0.35,0
15.00,19.00,4.90,0.42,0
5.00,3.00,16.00,8.17,1
18.00,4.00,13.40,4.52,0
0.00,8.00,16.60,0.62,1
3.00,0.00,4.30,0.36,0
10.00,13.00,11.30,1.17,0
3.00,8.00,2.60,0.15,0
2.00,1.00,3.80,0.28,0
8.00,21.00,0.70,0.09,0
1.00,3.00,18.60,0.81,0
10.00,8.00,1.20,0.04,0
6.00,13.00,8.50,1.19,0
18.00,6.00,15.70,6.57,1
7.00,6.00,14.50,0.37,1
2.00,15.00,23.10,1.92,1
0.00,2.00,16.10,0.32,1
9.00,10.00,23.00,2.69,0
0.00,1.00,7.70,1.53,0
13.00,7.00,2.30,0.07,0
14.00,3.00,0.80,0.47,0
6.00,7.00,18.10,1.11,0
2.00,22.00,6.70,0.11,0
0.00,18.00,12.90,1.58,1
3.00,13.00,1.90,0.43,0
5.00,12.00,8.10,0.73,0
18.00,9.00,2.10,0.37,0
18.00,9.00,11.20,5.25,0
22.00,4.00,2.30,0.83,0
13.00,11.00,9.60,1.88,0
7.00,4.00,9.10,0.64,0
8.00,11.00,3.30,0.68,0
14.00,8.00,41.30,15.02,1
20.00,17.00,1.40,0.34,0
1.00,4.00,2.50,0.13,0
7.00,15.00,6.40,0.95,0
1.00,0.00,4.90,0.61,0
15.00,2.00,4.80,0.80,0
10.00,6.00,2.70,0.31,0
12.00,7.00,7.70,1.85,0
13.00,20.00,30.80,6.11,1
2.00,12.00,16.00,4.00,1
3.00,3.00,3.70,0.28,0
9.00,0.00,9.40,1.33,1
3.00,11.00,21.30,1.40,0
7.00,3.00,5.10,0.21,0
15.00,0.00,3.10,0.48,0
7.00,10.00,4.90,0.23,0
13.00,8.00,6.10,0.86,0
22.00,4.00,3.60,0.63,0
2.00,5.00,6.40,0.27,1
2.00,14.00,3.10,0.53,0
5.00,29.00,17.30,6.94,1
9.00,1.00,20.10,2.54,1
5.00,5.00,13.00,0.17,0
14.00,8.00,17.00,1.14,0
11.00,5.00,10.10,2.46,0
0.00,7.00,9.30,1.27,0
2.00,2.00,9.60,0.80,1
0.00,4.00,8.70,0.45,0
4.00,13.00,1.60,0.44,0
5.00,2.00,8.30,1.12,0
0.00,8.00,29.70,3.90,1
18.00,10.00,15.40,2.10,0
16.00,14.00,11.10,1.66,0
12.00,2.00,6.70,1.63,0
0.00,9.00,6.60,0.28,0
13.00,12.00,5.00,0.24,0
10.00,4.00,4.80,0.18,0
21.00,26.00,3.00,2.56,0
22.00,24.00,11.70,1.26,0
14.00,17.00,5.70,1.89,0
0.00,6.00,12.10,1.60,1
1.00,7.00,21.20,2.33,1
8.00,4.00,6.40,0.33,0
1.00,1.00,4.50,0.22,0
4.00,2.00,4.60,0.05,0
11.00,4.00,23.80,5.44,1
19.00,7.00,30.10,3.18,0
1.00,15.00,14.80,1.38,1
16.00,10.00,4.10,0.26,0
3.00,7.00,7.00,0.76,0
8.00,7.00,2.80,0.55,0
0.00,4.00,18.40,0.82,1
8.00,0.00,1.60,0.02,0
0.00,1.00,2.30,0.04,0
16.00,7.00,0.40,0.16,0
2.00,1.00,4.50,0.12,1
21.00,2.00,20.50,6.95,0
12.00,5.00,25.10,7.82,1
11.00,5.00,4.80,0.83,0
9.00,4.00,6.60,0.79,0
0.00,8.00,12.90,1.04,1
9.00,16.00,18.70,4.76,0
1.00,2.00,5.70,0.84,0
0.00,5.00,1.10,0.13,0
18.00,14.00,6.60,3.33,0
8.00,2.00,3.70,0.98,0
16.00,12.00,3.70,0.69,0
22.00,1.00,14.60,5.40,0
10.00,11.00,9.10,1.54,0
23.00,1.00,18.90,3.13,0
3.00,3.00,28.90,2.68,1
18.00,14.00,6.50,16.03,1
11.00,20.00,15.00,4.67,0
5.00,9.00,4.50,0.33,0
7.00,12.00,10.20,1.63,0
3.00,13.00,13.20,3.04,1
2.00,2.00,16.40,1.74,1
25.00,16.00,2.60,1.64,0
6.00,9.00,11.50,0.65,0
11.00,17.00,12.90,2.56,0
0.00,8.00,7.90,1.07,0
1.00,14.00,16.10,2.69,1
0.00,11.00,12.00,0.30,0
9.00,16.00,5.90,0.89,0
4.00,3.00,17.50,0.23,0
1.00,26.00,14.30,1.85,0
10.00,2.00,4.40,0.34,0
8.00,0.00,4.00,0.28,0
0.00,2.00,12.50,0.49,1
9.00,2.00,2.60,0.12,0
9.00,1.00,5.80,0.60,0
0.00,23.00,22.30,2.66,0
4.00,1.00,23.80,1.09,0
16.00,26.00,17.60,15.79,1
6.00,1.00,4.40,0.24,0
6.00,10.00,18.40,1.99,0
2.00,0.00,4.50,0.29,1
7.00,5.00,19.80,1.01,1
0.00,3.00,6.60,0.59,1
12.00,3.00,9.70,0.36,0
1.00,0.00,4.40,0.27,0
13.00,0.00,2.40,0.41,0
12.00,16.00,7.70,0.99,0
3.00,2.00,16.30,0.35,1
5.00,5.00,10.90,0.40,0
27.00,21.00,11.50,0.82,0
21.00,16.00,16.50,4.58,0
9.00,20.00,5.20,0.55,0
2.00,3.00,9.70,0.89,1
5.00,3.00,7.30,0.78,0
6.00,2.00,4.50,0.07,0
5.00,17.00,10.50,3.61,1
4.00,10.00,5.80,0.57,0
2.00,8.00,5.70,0.32,1
10.00,13.00,20.90,6.11,1
0.00,16.00,15.00,1.97,1
15.00,31.00,1.10,0.47,0
13.00,13.00,3.60,0.23,0
13.00,13.00,25.20,2.32,1
0.00,2.00,33.30,2.28,1
12.00,14.00,16.00,5.72,1
3.00,2.00,17.80,1.01,1
4.00,9.00,7.10,1.19,1
12.00,9.00,7.20,2.94,0
12.00,5.00,13.00,1.48,0
0.00,2.00,18.90,0.51,1
6.00,0.00,19.50,4.51,1
0.00,1.00,7.70,0.48,0
3.00,11.00,17.20,1.80,1
6.00,23.00,7.80,3.16,0
3.00,19.00,14.70,0.83,0
1.00,3.00,18.70,0.89,1
2.00,5.00,19.90,1.52,0
19.00,25.00,4.70,0.40,0
9.00,2.00,3.50,0.11,0
1.00,4.00,14.70,0.57,0
19.00,11.00,7.50,0.78,0
3.00,1.00,19.10,2.17,0
13.00,7.00,9.20,1.50,0
6.00,9.00,4.20,0.58,0
6.00,9.00,8.30,0.73,0
14.00,1.00,8.60,1.20,1
11.00,1.00,15.00,0.54,0
22.00,9.00,14.30,3.73,0
0.00,19.00,4.20,0.03,0
7.00,22.00,2.90,0.07,0
9.00,0.00,1.60,0.24,0
7.00,5.00,15.10,1.38,0
5.00,6.00,6.80,0.71,0
4.00,7.00,4.10,0.29,0
17.00,22.00,3.20,1.47,0
2.00,5.00,6.00,0.53,0
6.00,12.00,4.20,0.15,0
10.00,9.00,6.40,0.41,0
3.00,10.00,10.60,0.67,0
31.00,14.00,7.80,4.27,0
4.00,3.00,23.10,1.89,1
6.00,10.00,11.70,1.70,1
1.00,3.00,13.80,1.98,1
2.00,13.00,16.90,0.38,1
9.00,8.00,8.20,0.15,0
2.00,16.00,9.70,1.47,0
15.00,0.00,13.20,3.74,0
9.00,7.00,1.70,0.30,0
5.00,5.00,15.00,1.81,1
18.00,23.00,9.60,1.64,0
3.00,0.00,16.10,0.84,1
16.00,9.00,7.60,1.47,0
10.00,2.00,4.70,0.13,0
12.00,9.00,20.10,2.86,0
4.00,3.00,28.50,0.89,1
13.00,18.00,5.70,0.34,0
10.00,24.00,8.50,0.68,0
9.00,8.00,13.50,1.19,0
10.00,18.00,17.30,3.02,0
4.00,11.00,21.70,0.17,1
12.00,11.00,26.50,4.99,1
0.00,4.00,3.00,0.26,1
0.00,1.00,9.00,0.78,1
12.00,3.00,18.20,5.55,0
17.00,23.00,9.50,0.46,0
21.00,21.00,6.20,0.97,0
8.00,1.00,6.70,0.37,0
7.00,0.00,2.20,0.13,0
13.00,17.00,7.70,7.39,0
2.00,2.00,2.50,0.20,1
15.00,18.00,13.40,5.09,0
10.00,4.00,3.10,0.03,0
9.00,12.00,6.60,1.43,0
23.00,11.00,4.00,0.65,0
11.00,8.00,1.30,0.27,0
7.00,2.00,13.60,6.91,1
14.00,10.00,16.50,4.94,1
12.00,18.00,5.80,0.89,0
9.00,26.00,4.30,0.01,0
5.00,4.00,19.90,2.71,1
18.00,34.00,8.50,3.29,0
0.00,0.00,12.70,1.42,1
1.00,0.00,1.60,0.01,0
23.00,2.00,13.70,0.57,0
3.00,5.00,11.30,0.07,1
9.00,0.00,27.70,5.28,1
0.00,0.00,10.50,0.26,0
8.00,0.00,5.60,0.57,1
22.00,4.00,7.30,0.29,0
3.00,1.00,8.60,0.38,0
6.00,17.00,13.00,0.13,0
2.00,9.00,4.50,0.83,0
8.00,4.00,4.70,0.21,0
9.00,1.00,9.80,1.98,0
16.00,14.00,36.60,7.32,1
0.00,1.00,33.40,2.80,1
9.00,2.00,4.80,0.69,0
8.00,4.00,6.90,0.36,0
17.00,0.00,15.00,2.44,0
9.00,8.00,5.50,1.36,0
3.00,6.00,6.10,0.54,1
10.00,1.00,13.20,4.96,1
0.00,0.00,8.40,0.37,1
7.00,10.00,15.70,0.26,0
7.00,2.00,12.30,0.11,0
2.00,0.00,14.80,1.94,1
10.00,16.00,5.70,0.22,0
1.00,1.00,8.50,0.13,1
5.00,0.00,14.80,2.59,1
2.00,10.00,9.60,1.04,0
3.00,4.00,25.10,5.90,1
4.00,17.00,5.40,2.22,0
24.00,12.00,14.00,6.59,0
11.00,5.00,6.80,2.87,0
9.00,13.00,5.00,0.44,0
3.00,5.00,25.70,2.53,1
27.00,8.00,9.20,2.38,0
1.00,3.00,25.60,1.98,1
3.00,14.00,4.70,0.62,0
7.00,2.00,6.20,1.04,0
7.00,4.00,3.00,0.65,0
4.00,14.00,19.20,1.47,1
9.00,23.00,13.80,1.62,0
3.00,15.00,16.50,1.75,1
17.00,0.00,2.50,0.55,0
10.00,15.00,10.40,1.60,0
20.00,15.00,5.40,1.06,0
0.00,3.00,4.80,0.12,1
6.00,7.00,5.10,0.45,1
3.00,3.00,11.40,1.27,1
7.00,17.00,15.40,4.64,0
1.00,1.00,6.90,0.19,0
2.00,19.00,5.40,0.44,0
30.00,14.00,7.20,3.97,0
18.00,7.00,7.00,0.54,0
6.00,4.00,5.40,1.17,0
15.00,8.00,3.60,2.40,0
11.00,12.00,10.90,2.86,0
3.00,13.00,6.90,0.41,0
2.00,6.00,19.80,1.02,0
6.00,6.00,20.20,2.26,0
7.00,11.00,7.90,1.87,0
18.00,27.00,14.10,5.78,0
31.00,9.00,23.10,14.23,1
1.00,0.00,8.40,1.21,1
12.00,8.00,4.10,0.32,0
24.00,15.00,11.50,5.06,0
0.00,7.00,13.30,2.15,1
7.00,11.00,30.70,3.00,1
6.00,1.00,6.30,0.12,0
7.00,17.00,9.90,1.69,0
1.00,16.00,4.40,0.24,0
16.00,31.00,5.60,1.33,0
6.00,5.00,11.50,2.33,0
5.00,6.00,2.90,0.34,0
28.00,25.00,12.00,4.33,0
0.00,1.00,3.90,1.02,1
11.00,6.00,6.80,0.30,0
6.00,6.00,4.90,0.88,0
11.00,17.00,1.30,0.18,0
5.00,7.00,18.70,2.13,0
6.00,7.00,6.40,0.59,1
4.00,9.00,13.60,1.25,0
12.00,10.00,8.50,0.17,0
2.00,0.00,9.40,0.23,1
11.00,2.00,32.50,1.27,0
15.00,5.00,2.10,0.32,0
12.00,9.00,6.60,0.44,0
16.00,10.00,10.50,1.14,0
4.00,4.00,12.50,0.14,0
12.00,9.00,15.00,2.53,0
2.00,3.00,7.10,0.18,0
0.00,13.00,0.90,0.12,1
6.00,8.00,2.80,0.40,0
11.00,13.00,8.00,1.27,0
15.00,1.00,10.60,5.50,0
24.00,10.00,5.60,2.99,0
21.00,14.00,13.20,3.19,0
0.00,12.00,0.90,0.08,0
7.00,14.00,4.90,0.26,0
10.00,4.00,13.00,0.96,0
3.00,4.00,6.30,0.55,0
0.00,7.00,12.80,0.58,0
6.00,1.00,1.20,0.04,0
0.00,5.00,11.10,1.37,1
4.00,4.00,3.70,0.32,0
30.00,8.00,6.40,1.87,0
8.00,1.00,11.80,0.44,0
6.00,9.00,2.10,0.39,1
9.00,8.00,9.30,0.42,0
17.00,4.00,3.00,0.09,0
7.00,2.00,25.40,1.17,1
4.00,0.00,9.70,0.20,1
1.00,17.00,11.50,0.32,0
1.00,1.00,6.30,0.14,0
18.00,10.00,10.50,0.84,0
7.00,5.00,16.10,1.70,1
1.00,4.00,7.90,0.85,0
10.00,1.00,10.30,2.50,1
12.00,12.00,10.80,1.37,0
4.00,2.00,10.70,0.23,0
0.00,5.00,7.30,0.02,0
31.00,8.00,7.20,9.31,0
0.00,26.00,28.90,2.75,1
0.00,2.00,4.70,0.22,0
6.00,1.00,12.10,2.32,0
6.00,15.00,4.60,0.26,1
6.00,4.00,11.50,0.37,0
15.00,3.00,7.60,0.49,0
19.00,22.00,8.40,2.30,0
12.00,14.00,14.70,2.99,0
